trace_id,service,timestamp,level,message,anomaly_type
trace-781032,ts-ticket-service,2025-03-26 22:49:36.752745,ERROR,ts-ticket-service internal server error (code:5XX) | trace_id=trace-781032,high_error_rate
trace-401453,ts-auth-service,2025-03-27 12:06:19.867745,INFO,ts-auth-service processed request in 237ms,normal
trace-694096,ts-payment-service,2025-03-27 12:22:47.016745,INFO,ts-payment-service processed request in 322ms,normal
trace-694096,ts-payment-service,2025-03-27 12:22:46.811745,INFO,ts-payment-service processed request in 322ms,normal
trace-694096,ts-payment-service,2025-03-27 12:22:46.943745,INFO,ts-payment-service processed request in 322ms,normal
trace-476327,ts-ticket-service,2025-03-26 21:24:07.759745,ERROR,ts-ticket-service potential infinite loop detected | duration=30000ms,infinite_loop
trace-514587,ts-ticket-service,2025-03-27 06:34:28.822745,ERROR,ts-ticket-service internal server error (code:5XX) | trace_id=trace-514587,high_error_rate
trace-713386,ts-ticket-service,2025-03-27 04:39:01.957745,INFO,ts-ticket-service processed request in 263ms,normal
trace-713386,ts-ticket-service,2025-03-27 04:39:01.734745,INFO,ts-ticket-service processed request in 263ms,normal
trace-713386,ts-ticket-service,2025-03-27 04:39:01.894745,INFO,ts-ticket-service processed request in 263ms,normal
trace-542787,ts-user-service,2025-03-27 14:43:40.775745,INFO,ts-user-service processed request in 243ms,normal
trace-542787,ts-user-service,2025-03-27 14:43:40.922745,INFO,ts-user-service processed request in 243ms,normal
trace-206931,ts-order-service,2025-03-26 18:08:59.979745,INFO,ts-order-service processed request in 297ms,normal
trace-206931,ts-order-service,2025-03-26 18:08:59.833745,INFO,ts-order-service processed request in 297ms,normal
trace-212097,ts-ticket-service,2025-03-27 16:15:33.714745,WARN,ts-ticket-service processed request in 226ms,normal
trace-212097,ts-ticket-service,2025-03-27 16:15:33.879745,INFO,ts-ticket-service processed request in 226ms,normal
trace-212097,ts-ticket-service,2025-03-27 16:15:33.792745,INFO,ts-ticket-service processed request in 226ms,normal
trace-372770,ts-station-service,2025-03-27 02:35:00.769745,INFO,ts-station-service processed request in 347ms,normal
trace-372770,ts-station-service,2025-03-27 02:35:00.932745,INFO,ts-station-service processed request in 347ms,normal
trace-372770,ts-station-service,2025-03-27 02:35:00.881745,INFO,ts-station-service processed request in 347ms,normal
trace-321385,ts-config-service,2025-03-27 12:15:09.934745,INFO,ts-config-service processed request in 302ms,normal
trace-321385,ts-config-service,2025-03-27 12:15:09.844745,INFO,ts-config-service processed request in 302ms,normal
trace-684807,ts-config-service,2025-03-26 23:42:13.952745,INFO,ts-config-service processed request in 321ms,normal
trace-162111,ts-auth-service,2025-03-26 20:22:33.410745,ERROR,ts-auth-service request timeout after 2760ms | trace_id=trace-162111,timeout
trace-162111,ts-auth-service,2025-03-26 20:22:31.351745,ERROR,ts-auth-service request timeout after 2760ms | trace_id=trace-162111,timeout
trace-162111,ts-auth-service,2025-03-26 20:22:32.180745,ERROR,ts-auth-service request timeout after 2760ms | trace_id=trace-162111,timeout
trace-603356,ts-station-service,2025-03-27 16:53:40.875745,INFO,ts-station-service processed request in 281ms,normal
trace-603356,ts-station-service,2025-03-27 16:53:40.795745,INFO,ts-station-service processed request in 281ms,normal
trace-603356,ts-station-service,2025-03-27 16:53:40.901745,INFO,ts-station-service processed request in 281ms,normal
trace-603028,ts-user-service,2025-03-26 18:49:46.963745,INFO,ts-user-service processed request in 314ms,normal
trace-955384,ts-config-service,2025-03-26 21:09:46.899745,ERROR,ts-config-service resource exhausted (memory/CPU) | trace_id=trace-955384,resource_exhaustion
trace-955384,ts-config-service,2025-03-26 21:09:48.233745,ERROR,ts-config-service resource exhausted (memory/CPU) | trace_id=trace-955384,resource_exhaustion
trace-955384,ts-config-service,2025-03-26 21:09:48.827745,ERROR,ts-config-service resource exhausted (memory/CPU) | trace_id=trace-955384,resource_exhaustion
trace-640923,ts-station-service,2025-03-27 17:05:46.680745,ERROR,ts-station-service potential infinite loop detected | duration=30000ms,infinite_loop
trace-754935,ts-order-service,2025-03-27 08:53:11.806745,INFO,ts-order-service processed request in 257ms,normal
trace-754935,ts-order-service,2025-03-27 08:53:11.718745,INFO,ts-order-service processed request in 257ms,normal
trace-754935,ts-order-service,2025-03-27 08:53:11.733745,WARN,ts-order-service processed request in 257ms,normal
trace-849070,ts-station-service,2025-03-26 19:32:11.809745,ERROR,ts-station-service request timeout after 2550ms | trace_id=trace-849070,timeout
trace-849070,ts-station-service,2025-03-26 19:32:11.457745,ERROR,ts-station-service request timeout after 2550ms | trace_id=trace-849070,timeout
trace-849070,ts-station-service,2025-03-26 19:32:11.528745,ERROR,ts-station-service request timeout after 2550ms | trace_id=trace-849070,timeout
trace-565843,ts-auth-service,2025-03-26 18:06:09.604745,ERROR,ts-auth-service request timeout after 1940ms | trace_id=trace-565843,timeout
trace-565843,ts-auth-service,2025-03-26 18:06:08.566745,ERROR,ts-auth-service request timeout after 1940ms | trace_id=trace-565843,timeout
trace-334180,ts-ticket-service,2025-03-27 09:43:29.011745,INFO,ts-ticket-service processed request in 366ms,normal
trace-334180,ts-ticket-service,2025-03-27 09:43:29.031745,INFO,ts-ticket-service processed request in 366ms,normal
trace-379532,ts-user-service,2025-03-27 02:55:21.972745,INFO,ts-user-service processed request in 265ms,normal
trace-379532,ts-user-service,2025-03-27 02:55:21.874745,INFO,ts-user-service processed request in 265ms,normal
trace-132687,ts-config-service,2025-03-27 01:19:22.781745,ERROR,ts-config-service failed due to dependency service breakdown | trace_id=trace-132687,cascade_failure
trace-132687,ts-config-service,2025-03-27 01:19:22.771745,ERROR,ts-config-service failed due to dependency service breakdown | trace_id=trace-132687,cascade_failure
trace-132687,ts-config-service,2025-03-27 01:19:22.995745,ERROR,ts-config-service failed due to dependency service breakdown | trace_id=trace-132687,cascade_failure
trace-473373,ts-payment-service,2025-03-27 05:36:31.907745,INFO,ts-payment-service processed request in 353ms,normal
trace-473373,ts-payment-service,2025-03-27 05:36:31.935745,INFO,ts-payment-service processed request in 353ms,normal
trace-473373,ts-payment-service,2025-03-27 05:36:31.723745,INFO,ts-payment-service processed request in 353ms,normal
trace-858689,ts-payment-service,2025-03-27 13:38:51.732745,INFO,ts-payment-service processed request in 235ms,normal
trace-858689,ts-payment-service,2025-03-27 13:38:51.799745,INFO,ts-payment-service processed request in 235ms,normal
trace-858689,ts-payment-service,2025-03-27 13:38:51.725745,INFO,ts-payment-service processed request in 235ms,normal
trace-800186,ts-config-service,2025-03-26 21:06:26.874745,INFO,ts-config-service processed request in 245ms,normal
trace-642611,ts-order-service,2025-03-27 05:36:18.816745,INFO,ts-order-service processed request in 428ms,normal
trace-616061,ts-station-service,2025-03-26 23:48:28.039745,INFO,ts-station-service processed request in 387ms,normal
trace-616061,ts-station-service,2025-03-26 23:48:27.795745,INFO,ts-station-service processed request in 387ms,normal
trace-616061,ts-station-service,2025-03-26 23:48:27.748745,INFO,ts-station-service processed request in 387ms,normal
trace-471307,ts-ticket-service,2025-03-27 09:20:56.817745,INFO,ts-ticket-service processed request in 298ms,normal
trace-205187,ts-config-service,2025-03-27 05:38:14.759745,INFO,ts-config-service processed request in 312ms,normal
trace-205187,ts-config-service,2025-03-27 05:38:14.736745,INFO,ts-config-service processed request in 312ms,normal
trace-205187,ts-config-service,2025-03-27 05:38:14.810745,INFO,ts-config-service processed request in 312ms,normal
trace-567925,ts-ticket-service,2025-03-27 16:44:29.882745,INFO,ts-ticket-service processed request in 268ms,normal
trace-567925,ts-ticket-service,2025-03-27 16:44:29.909745,INFO,ts-ticket-service processed request in 268ms,normal
trace-567925,ts-ticket-service,2025-03-27 16:44:29.918745,INFO,ts-ticket-service processed request in 268ms,normal
trace-775945,ts-user-service,2025-03-27 02:42:27.774745,ERROR,ts-user-service received illegal argument: code=443,illegal_argument
trace-775945,ts-user-service,2025-03-27 02:42:27.723745,ERROR,ts-user-service received illegal argument: code=443,illegal_argument
trace-775945,ts-user-service,2025-03-27 02:42:27.744745,ERROR,ts-user-service received illegal argument: code=470,illegal_argument
trace-927082,ts-payment-service,2025-03-27 14:48:49.813745,INFO,ts-payment-service processed request in 264ms,normal
trace-927082,ts-payment-service,2025-03-27 14:48:49.754745,INFO,ts-payment-service processed request in 264ms,normal
trace-927082,ts-payment-service,2025-03-27 14:48:49.718745,INFO,ts-payment-service processed request in 264ms,normal
trace-453327,ts-order-service,2025-03-27 09:18:40.903745,INFO,ts-order-service processed request in 198ms,normal
trace-453327,ts-order-service,2025-03-27 09:18:40.804745,INFO,ts-order-service processed request in 198ms,normal
trace-368051,ts-user-service,2025-03-27 15:15:04.905745,WARN,ts-user-service processed request in 233ms,normal
trace-368051,ts-user-service,2025-03-27 15:15:04.764745,INFO,ts-user-service processed request in 233ms,normal
trace-108830,ts-ticket-service,2025-03-27 09:30:17.009745,INFO,ts-ticket-service processed request in 301ms,normal
trace-108830,ts-ticket-service,2025-03-27 09:30:16.891745,WARN,ts-ticket-service processed request in 301ms,normal
trace-108830,ts-ticket-service,2025-03-27 09:30:16.841745,WARN,ts-ticket-service processed request in 301ms,normal
trace-202259,ts-station-service,2025-03-26 21:43:28.753745,INFO,ts-station-service processed request in 243ms,normal
trace-202259,ts-station-service,2025-03-26 21:43:28.775745,INFO,ts-station-service processed request in 243ms,normal
trace-202259,ts-station-service,2025-03-26 21:43:28.913745,INFO,ts-station-service processed request in 243ms,normal
trace-489093,ts-user-service,2025-03-26 22:29:33.770745,ERROR,ts-user-service received illegal argument: code=449,illegal_argument
trace-489093,ts-user-service,2025-03-26 22:29:33.794745,ERROR,ts-user-service received illegal argument: code=479,illegal_argument
trace-489093,ts-user-service,2025-03-26 22:29:33.731745,ERROR,ts-user-service received illegal argument: code=439,illegal_argument
trace-510154,ts-config-service,2025-03-27 10:41:02.803745,INFO,ts-config-service processed request in 246ms,normal
trace-413056,ts-station-service,2025-03-27 01:36:54.797745,INFO,ts-station-service processed request in 260ms,normal
trace-413056,ts-station-service,2025-03-27 01:36:54.889745,INFO,ts-station-service processed request in 260ms,normal
trace-927683,ts-order-service,2025-03-27 05:37:55.714745,INFO,ts-order-service processed request in 342ms,normal
trace-451575,ts-ticket-service,2025-03-27 09:21:40.959745,WARN,ts-ticket-service processed request in 312ms,normal
trace-451575,ts-ticket-service,2025-03-27 09:21:41.000745,INFO,ts-ticket-service processed request in 312ms,normal
trace-451575,ts-ticket-service,2025-03-27 09:21:41.000745,INFO,ts-ticket-service processed request in 312ms,normal
trace-125405,ts-user-service,2025-03-27 00:56:03.742745,INFO,ts-user-service processed request in 299ms,normal
trace-125405,ts-user-service,2025-03-27 00:56:03.787745,INFO,ts-user-service processed request in 299ms,normal
trace-125405,ts-user-service,2025-03-27 00:56:03.727745,INFO,ts-user-service processed request in 299ms,normal
trace-675388,ts-order-service,2025-03-26 19:17:21.837745,WARN,ts-order-service processed request in 343ms,normal
trace-675388,ts-order-service,2025-03-26 19:17:21.879745,INFO,ts-order-service processed request in 343ms,normal
trace-111716,ts-order-service,2025-03-26 21:46:24.930745,WARN,ts-order-service processed request in 324ms,normal
trace-111716,ts-order-service,2025-03-26 21:46:25.031745,INFO,ts-order-service processed request in 324ms,normal
trace-437466,ts-auth-service,2025-03-27 01:28:33.236745,ERROR,ts-auth-service potential infinite loop detected | duration=30000ms,infinite_loop
trace-437466,ts-auth-service,2025-03-27 01:28:50.995745,ERROR,ts-auth-service potential infinite loop detected | duration=30000ms,infinite_loop
trace-568988,ts-auth-service,2025-03-27 07:44:02.947745,WARN,ts-auth-service processed request in 277ms,normal
trace-158229,ts-auth-service,2025-03-26 18:10:43.951745,INFO,ts-auth-service processed request in 278ms,normal
trace-540220,ts-config-service,2025-03-26 23:41:40.770745,INFO,ts-config-service processed request in 234ms,normal
trace-222728,ts-payment-service,2025-03-27 03:00:03.479745,ERROR,ts-payment-service request timeout after 2780ms | trace_id=trace-222728,timeout
trace-222728,ts-payment-service,2025-03-27 03:00:01.669745,ERROR,ts-payment-service request timeout after 2780ms | trace_id=trace-222728,timeout
trace-137156,ts-order-service,2025-03-27 16:27:14.763745,ERROR,ts-order-service received illegal argument: code=454,illegal_argument
trace-137156,ts-order-service,2025-03-27 16:27:14.791745,ERROR,ts-order-service received illegal argument: code=421,illegal_argument
trace-417950,ts-ticket-service,2025-03-27 16:07:04.996745,ERROR,ts-ticket-service internal server error (code:5XX) | trace_id=trace-417950,high_error_rate
trace-417950,ts-ticket-service,2025-03-27 16:07:04.805745,ERROR,ts-ticket-service internal server error (code:5XX) | trace_id=trace-417950,high_error_rate
trace-602011,ts-station-service,2025-03-27 16:38:00.905745,INFO,ts-station-service processed request in 348ms,normal
trace-602011,ts-station-service,2025-03-27 16:38:00.889745,INFO,ts-station-service processed request in 348ms,normal
trace-602011,ts-station-service,2025-03-27 16:38:00.877745,INFO,ts-station-service processed request in 348ms,normal
trace-554445,ts-auth-service,2025-03-27 04:14:45.111745,ERROR,ts-auth-service request timeout after 2100ms | trace_id=trace-554445,timeout
trace-408069,ts-order-service,2025-03-27 15:58:01.732745,ERROR,ts-order-service received illegal argument: code=425,illegal_argument
trace-364156,ts-ticket-service,2025-03-26 18:38:11.836745,INFO,ts-ticket-service processed request in 208ms,normal
trace-468057,ts-auth-service,2025-03-27 11:07:30.950745,INFO,ts-auth-service processed request in 344ms,normal
trace-468057,ts-auth-service,2025-03-27 11:07:31.006745,INFO,ts-auth-service processed request in 344ms,normal
trace-468057,ts-auth-service,2025-03-27 11:07:30.799745,INFO,ts-auth-service processed request in 344ms,normal
trace-395720,ts-ticket-service,2025-03-27 02:53:59.802745,INFO,ts-ticket-service processed request in 281ms,normal
trace-395720,ts-ticket-service,2025-03-27 02:53:59.965745,WARN,ts-ticket-service processed request in 281ms,normal
trace-163458,ts-user-service,2025-03-27 14:18:05.718745,ERROR,ts-user-service received illegal argument: code=411,illegal_argument
trace-163458,ts-user-service,2025-03-27 14:18:05.765745,ERROR,ts-user-service received illegal argument: code=412,illegal_argument
trace-163458,ts-user-service,2025-03-27 14:18:05.794745,ERROR,ts-user-service received illegal argument: code=432,illegal_argument
trace-182963,ts-station-service,2025-03-27 14:04:56.778745,ERROR,ts-station-service received illegal argument: code=405,illegal_argument
trace-182963,ts-station-service,2025-03-27 14:04:56.806745,ERROR,ts-station-service received illegal argument: code=418,illegal_argument
trace-931122,ts-auth-service,2025-03-27 03:20:45.782745,WARN,ts-auth-service processed request in 358ms,normal
trace-931122,ts-auth-service,2025-03-27 03:20:46.056745,INFO,ts-auth-service processed request in 358ms,normal
trace-931122,ts-auth-service,2025-03-27 03:20:45.938745,INFO,ts-auth-service processed request in 358ms,normal
trace-162786,ts-payment-service,2025-03-26 21:03:14.880745,INFO,ts-payment-service processed request in 226ms,normal
trace-162786,ts-payment-service,2025-03-26 21:03:14.912745,INFO,ts-payment-service processed request in 226ms,normal
trace-730888,ts-auth-service,2025-03-27 16:30:36.838745,INFO,ts-auth-service processed request in 266ms,normal
trace-730888,ts-auth-service,2025-03-27 16:30:36.961745,INFO,ts-auth-service processed request in 266ms,normal
trace-560526,ts-config-service,2025-03-27 14:45:26.872745,INFO,ts-config-service processed request in 250ms,normal
trace-604393,ts-config-service,2025-03-26 23:42:00.759745,INFO,ts-config-service processed request in 212ms,normal
trace-141806,ts-config-service,2025-03-27 09:00:08.988751,INFO,ts-config-service processed request in 304ms,normal
trace-141806,ts-config-service,2025-03-27 09:00:08.758751,INFO,ts-config-service processed request in 304ms,normal
trace-141806,ts-config-service,2025-03-27 09:00:08.753751,INFO,ts-config-service processed request in 304ms,normal
trace-712303,ts-ticket-service,2025-03-27 00:37:59.977751,INFO,ts-ticket-service processed request in 390ms,normal
trace-712303,ts-ticket-service,2025-03-27 00:37:59.771751,INFO,ts-ticket-service processed request in 390ms,normal
trace-712303,ts-ticket-service,2025-03-27 00:37:59.853751,INFO,ts-ticket-service processed request in 390ms,normal
trace-494005,ts-ticket-service,2025-03-27 13:42:04.939751,INFO,ts-ticket-service processed request in 433ms,normal
trace-539794,ts-auth-service,2025-03-27 07:01:53.538751,ERROR,ts-auth-service request timeout after 3040ms | trace_id=trace-539794,timeout
trace-423287,ts-payment-service,2025-03-27 14:16:15.878751,ERROR,ts-payment-service failed due to dependency service breakdown | trace_id=trace-423287,cascade_failure
trace-997765,ts-config-service,2025-03-27 08:30:55.867751,INFO,ts-config-service processed request in 311ms,normal
trace-904702,ts-payment-service,2025-03-26 23:22:31.764751,INFO,ts-payment-service processed request in 324ms,normal
trace-904702,ts-payment-service,2025-03-26 23:22:31.930751,INFO,ts-payment-service processed request in 324ms,normal
trace-851870,ts-station-service,2025-03-27 05:30:37.882751,INFO,ts-station-service processed request in 282ms,normal
trace-656031,ts-auth-service,2025-03-26 20:23:06.008751,WARN,ts-auth-service processed request in 309ms,normal
trace-656031,ts-auth-service,2025-03-26 20:23:05.750751,INFO,ts-auth-service processed request in 309ms,normal
trace-656031,ts-auth-service,2025-03-26 20:23:05.869751,INFO,ts-auth-service processed request in 309ms,normal
trace-503165,ts-config-service,2025-03-27 04:57:32.744751,WARN,ts-config-service processed request in 326ms,normal
trace-885148,ts-station-service,2025-03-27 06:47:59.866751,WARN,ts-station-service processed request in 271ms,normal
trace-885148,ts-station-service,2025-03-27 06:47:59.808751,INFO,ts-station-service processed request in 271ms,normal
trace-599741,ts-ticket-service,2025-03-27 08:26:55.985751,INFO,ts-ticket-service processed request in 296ms,normal
trace-599741,ts-ticket-service,2025-03-27 08:26:55.991751,INFO,ts-ticket-service processed request in 296ms,normal
trace-941803,ts-config-service,2025-03-27 08:03:28.834751,INFO,ts-config-service processed request in 297ms,normal
trace-941803,ts-config-service,2025-03-27 08:03:28.812751,INFO,ts-config-service processed request in 297ms,normal
trace-360289,ts-config-service,2025-03-27 07:20:46.783751,INFO,ts-config-service processed request in 341ms,normal
trace-360289,ts-config-service,2025-03-27 07:20:46.900751,INFO,ts-config-service processed request in 341ms,normal
trace-360289,ts-config-service,2025-03-27 07:20:47.048751,INFO,ts-config-service processed request in 341ms,normal
trace-204454,ts-ticket-service,2025-03-26 21:44:25.759751,WARN,ts-ticket-service processed request in 246ms,normal
trace-699418,ts-auth-service,2025-03-27 01:04:38.979751,ERROR,ts-auth-service failed due to dependency service breakdown | trace_id=trace-699418,cascade_failure
trace-827921,ts-config-service,2025-03-27 02:45:20.102751,INFO,ts-config-service processed request in 395ms,normal
trace-827921,ts-config-service,2025-03-27 02:45:19.983751,INFO,ts-config-service processed request in 395ms,normal
trace-716906,ts-station-service,2025-03-27 12:56:31.980751,INFO,ts-station-service processed request in 358ms,normal
trace-979339,ts-user-service,2025-03-27 08:06:48.762751,ERROR,ts-user-service received illegal argument: code=459,illegal_argument
trace-979339,ts-user-service,2025-03-27 08:06:48.748751,ERROR,ts-user-service received illegal argument: code=481,illegal_argument
trace-979339,ts-user-service,2025-03-27 08:06:48.737751,ERROR,ts-user-service received illegal argument: code=418,illegal_argument
trace-218723,ts-ticket-service,2025-03-27 01:00:22.920751,INFO,ts-ticket-service processed request in 301ms,normal
trace-218723,ts-ticket-service,2025-03-27 01:00:22.714751,INFO,ts-ticket-service processed request in 301ms,normal
trace-218723,ts-ticket-service,2025-03-27 01:00:22.865751,INFO,ts-ticket-service processed request in 301ms,normal
trace-888555,ts-auth-service,2025-03-27 01:02:10.717751,INFO,ts-auth-service processed request in 316ms,normal
trace-924426,ts-config-service,2025-03-27 09:35:24.752751,INFO,ts-config-service processed request in 350ms,normal
trace-793710,ts-config-service,2025-03-27 06:17:48.966751,INFO,ts-config-service processed request in 378ms,normal
trace-793710,ts-config-service,2025-03-27 06:17:48.773751,INFO,ts-config-service processed request in 378ms,normal
trace-964952,ts-auth-service,2025-03-27 13:17:18.897751,WARN,ts-auth-service processed request in 202ms,normal
trace-964952,ts-auth-service,2025-03-27 13:17:18.771751,INFO,ts-auth-service processed request in 202ms,normal
trace-158096,ts-ticket-service,2025-03-27 12:25:20.819751,ERROR,ts-ticket-service internal server error (code:5XX) | trace_id=trace-158096,high_error_rate
trace-158096,ts-ticket-service,2025-03-27 12:25:20.796751,ERROR,ts-ticket-service internal server error (code:5XX) | trace_id=trace-158096,high_error_rate
trace-158096,ts-ticket-service,2025-03-27 12:25:20.803751,ERROR,ts-ticket-service internal server error (code:5XX) | trace_id=trace-158096,high_error_rate
trace-395802,ts-station-service,2025-03-27 08:00:24.953751,INFO,ts-station-service processed request in 365ms,normal
trace-395802,ts-station-service,2025-03-27 08:00:24.902751,WARN,ts-station-service processed request in 365ms,normal
trace-580552,ts-user-service,2025-03-27 05:32:27.872751,INFO,ts-user-service processed request in 286ms,normal
trace-580552,ts-user-service,2025-03-27 05:32:27.885751,INFO,ts-user-service processed request in 286ms,normal
trace-370885,ts-payment-service,2025-03-27 07:36:16.386751,ERROR,ts-payment-service potential infinite loop detected | duration=30000ms,infinite_loop
trace-370885,ts-payment-service,2025-03-27 07:36:21.651751,ERROR,ts-payment-service potential infinite loop detected | duration=30000ms,infinite_loop
trace-801606,ts-ticket-service,2025-03-26 17:29:58.897751,INFO,ts-ticket-service processed request in 237ms,normal
trace-801606,ts-ticket-service,2025-03-26 17:29:58.913751,INFO,ts-ticket-service processed request in 237ms,normal
trace-801606,ts-ticket-service,2025-03-26 17:29:58.781751,INFO,ts-ticket-service processed request in 237ms,normal
trace-353782,ts-payment-service,2025-03-27 05:00:48.793751,INFO,ts-payment-service processed request in 272ms,normal
trace-353782,ts-payment-service,2025-03-27 05:00:48.734751,INFO,ts-payment-service processed request in 272ms,normal
trace-692752,ts-user-service,2025-03-27 04:53:48.856751,INFO,ts-user-service processed request in 229ms,normal
trace-593272,ts-user-service,2025-03-27 00:12:44.508751,ERROR,ts-user-service request timeout after 4040ms | trace_id=trace-593272,timeout
trace-593272,ts-user-service,2025-03-27 00:12:41.867751,ERROR,ts-user-service request timeout after 4040ms | trace_id=trace-593272,timeout
trace-699559,ts-payment-service,2025-03-27 05:25:26.977751,ERROR,ts-payment-service failed due to dependency service breakdown | trace_id=trace-699559,cascade_failure
trace-699559,ts-payment-service,2025-03-27 05:25:26.898751,ERROR,ts-payment-service failed due to dependency service breakdown | trace_id=trace-699559,cascade_failure
trace-871102,ts-ticket-service,2025-03-26 17:50:28.814751,INFO,ts-ticket-service processed request in 297ms,normal
trace-871102,ts-ticket-service,2025-03-26 17:50:28.932751,INFO,ts-ticket-service processed request in 297ms,normal
trace-950349,ts-station-service,2025-03-26 19:06:54.978751,INFO,ts-station-service processed request in 329ms,normal
trace-950349,ts-station-service,2025-03-26 19:06:54.724751,WARN,ts-station-service processed request in 329ms,normal
trace-915653,ts-ticket-service,2025-03-27 00:24:37.878751,INFO,ts-ticket-service processed request in 348ms,normal
trace-915653,ts-ticket-service,2025-03-27 00:24:37.729751,INFO,ts-ticket-service processed request in 348ms,normal
trace-915653,ts-ticket-service,2025-03-27 00:24:37.807751,INFO,ts-ticket-service processed request in 348ms,normal
trace-907690,ts-ticket-service,2025-03-26 19:28:54.017751,ERROR,ts-ticket-service internal server error (code:5XX) | trace_id=trace-907690,high_error_rate
trace-159383,ts-station-service,2025-03-26 23:46:55.765751,ERROR,ts-station-service received illegal argument: code=425,illegal_argument
trace-159383,ts-station-service,2025-03-26 23:46:55.749751,ERROR,ts-station-service received illegal argument: code=403,illegal_argument
trace-334812,ts-ticket-service,2025-03-26 23:55:06.778751,ERROR,ts-ticket-service failed due to dependency service breakdown | trace_id=trace-334812,cascade_failure
trace-391707,ts-order-service,2025-03-26 23:27:12.755751,WARN,ts-order-service processed request in 285ms,normal
trace-391707,ts-order-service,2025-03-26 23:27:12.755751,INFO,ts-order-service processed request in 285ms,normal
trace-508515,ts-payment-service,2025-03-27 10:18:02.747751,ERROR,ts-payment-service received illegal argument: code=472,illegal_argument
trace-508515,ts-payment-service,2025-03-27 10:18:02.728751,ERROR,ts-payment-service received illegal argument: code=440,illegal_argument
trace-941814,ts-auth-service,2025-03-27 11:00:30.751751,INFO,ts-auth-service processed request in 273ms,normal
trace-941814,ts-auth-service,2025-03-27 11:00:30.969751,INFO,ts-auth-service processed request in 273ms,normal
trace-941814,ts-auth-service,2025-03-27 11:00:30.765751,WARN,ts-auth-service processed request in 273ms,normal
trace-735896,ts-auth-service,2025-03-27 14:38:11.800751,INFO,ts-auth-service processed request in 299ms,normal
trace-603692,ts-station-service,2025-03-26 18:34:43.436751,ERROR,ts-station-service request timeout after 3190ms | trace_id=trace-603692,timeout
trace-802431,ts-order-service,2025-03-27 15:39:05.853751,INFO,ts-order-service processed request in 339ms,normal
trace-802431,ts-order-service,2025-03-27 15:39:05.878751,INFO,ts-order-service processed request in 339ms,normal
trace-707667,ts-user-service,2025-03-27 16:39:35.803751,INFO,ts-user-service processed request in 211ms,normal
trace-707667,ts-user-service,2025-03-27 16:39:35.895751,INFO,ts-user-service processed request in 211ms,normal
trace-707667,ts-user-service,2025-03-27 16:39:35.790751,INFO,ts-user-service processed request in 211ms,normal
trace-342953,ts-config-service,2025-03-27 10:51:13.792751,WARN,ts-config-service processed request in 335ms,normal
trace-342953,ts-config-service,2025-03-27 10:51:13.876751,INFO,ts-config-service processed request in 335ms,normal
trace-753805,ts-order-service,2025-03-27 07:05:00.860751,WARN,ts-order-service processed request in 288ms,normal
trace-742958,ts-order-service,2025-03-27 13:02:23.810751,ERROR,ts-order-service request timeout after 3350ms | trace_id=trace-742958,timeout
trace-742958,ts-order-service,2025-03-27 13:02:22.220751,ERROR,ts-order-service request timeout after 3350ms | trace_id=trace-742958,timeout
trace-375610,ts-user-service,2025-03-27 15:53:38.048751,INFO,ts-user-service processed request in 338ms,normal
trace-375610,ts-user-service,2025-03-27 15:53:37.776751,INFO,ts-user-service processed request in 338ms,normal
trace-680174,ts-station-service,2025-03-27 00:30:10.956751,INFO,ts-station-service processed request in 380ms,normal
trace-680174,ts-station-service,2025-03-27 00:30:10.863751,INFO,ts-station-service processed request in 380ms,normal
trace-718789,ts-order-service,2025-03-27 04:37:36.863751,INFO,ts-order-service processed request in 367ms,normal
trace-718789,ts-order-service,2025-03-27 04:37:36.965751,WARN,ts-order-service processed request in 367ms,normal
trace-949053,ts-config-service,2025-03-27 10:27:49.869751,INFO,ts-config-service processed request in 367ms,normal
trace-949053,ts-config-service,2025-03-27 10:27:50.009751,INFO,ts-config-service processed request in 367ms,normal
trace-485288,ts-ticket-service,2025-03-26 19:23:02.828751,INFO,ts-ticket-service processed request in 372ms,normal
trace-485288,ts-ticket-service,2025-03-26 19:23:02.729751,INFO,ts-ticket-service processed request in 372ms,normal
trace-485288,ts-ticket-service,2025-03-26 19:23:03.056751,WARN,ts-ticket-service processed request in 372ms,normal
trace-261672,ts-station-service,2025-03-27 09:26:02.807751,INFO,ts-station-service processed request in 314ms,normal
trace-856034,ts-auth-service,2025-03-26 23:47:34.001751,ERROR,ts-auth-service request timeout after 3010ms | trace_id=trace-856034,timeout
trace-856034,ts-auth-service,2025-03-26 23:47:33.992751,ERROR,ts-auth-service request timeout after 3010ms | trace_id=trace-856034,timeout
trace-856034,ts-auth-service,2025-03-26 23:47:34.669751,ERROR,ts-auth-service request timeout after 3010ms | trace_id=trace-856034,timeout
trace-354108,ts-payment-service,2025-03-27 00:04:11.786751,INFO,ts-payment-service processed request in 343ms,normal
trace-354108,ts-payment-service,2025-03-27 00:04:11.906751,INFO,ts-payment-service processed request in 343ms,normal
trace-354108,ts-payment-service,2025-03-27 00:04:11.831751,INFO,ts-payment-service processed request in 343ms,normal
trace-156319,ts-order-service,2025-03-27 08:27:30.775751,INFO,ts-order-service processed request in 336ms,normal
trace-156319,ts-order-service,2025-03-27 08:27:30.713751,INFO,ts-order-service processed request in 336ms,normal
trace-931405,ts-ticket-service,2025-03-27 14:26:28.836751,INFO,ts-ticket-service processed request in 284ms,normal
